Job Family,Total Benefits,Total Compensation,Percent_Total_Benefit
Street Transit,39853.3975,129447.5575,30.78729198888129
Protection & Apprehension,30185.7575,98055.2,30.78445355269277
Street Transit,33658.00666666667,109334.48,30.784439333928937
Street Transit,36288.915,117881.8075,30.784152168688117
Skilled Labor,30271.059999999998,98366.83666666667,30.77364386798247
Skilled Labor,25785.88,83795.762,30.772296097742984
Street Transit,41741.5425,135648.7625,30.771782750321808
Street Transit,27646.975,89847.5125,30.770996581569243
Nursing,19384.36,62996.89,30.770344377317677
Housekeeping & Laundry,25101.48,81579.504,30.769346182835335
Street Transit,32125.831999999995,104409.96800000001,30.768931947187255
Street Transit,32107.258,104352.79800000001,30.767989565550508
Street Transit,28622.4575,93034.31999999999,30.765482566003605
Street Transit,34453.41,111993.7725,30.763683757505355
Street Transit,37013.6625,120319.0875,30.762918227750024
Street Transit,39845.1275,129525.59,30.76235939168469
Semi-Skilled & General Labor,31758.700000000004,103240.58,30.761838029193562
Street Transit,32130.22,104451.6725,30.760847797817696
Street Transit,38968.79,126683.9525,30.760636395521367
Nursing,25335.925000000003,82379.5025,30.75513232190253
Protection & Apprehension,33093.7975,107611.0575,30.753157035000793
Correction & Detention,17866.1,58096.49,30.75246026050799
Semi-Skilled & General Labor,24188.16,78655.68,30.751955866378626
Street Transit,38486.8575,125157.23749999999,30.75080456294028
Street Transit,39752.9975,129281.0475,30.74928480912873
Med Therapy & Auxiliary,28338.5075,92162.0175,30.748575463856355
Street Transit,33971.43000000001,110484.95499999999,30.74756196443218
Supervisory-Labor & Trade,27567.65,89660.125,30.746834225359382
Street Transit,27181.9325,88407.5025,30.74618299504615
Semi-Skilled & General Labor,25334.4575,82402.4,30.744805369746516
Street Transit,31951.0925,103928.015,30.74348384311968
Street Transit,35515.3975,115522.565,30.74325565745532
Street Transit,36922.1475,120103.07999999999,30.742048830054987
Street Transit,38926.8675,126628.82999999999,30.74092013643339
Personnel,32859.83,106904.39499999999,30.7375856717584
Computer Operatns & Repro Svcs,16606.545000000002,54030.064999999995,30.735748698432996
Street Transit,30999.315000000002,100857.935,30.73562332998391
Airport Operation,23675.468,77036.054,30.732970824284433
Street Transit,40674.745,132354.24,30.73172797486503
Med Therapy & Auxiliary,27748.7225,90296.61750000001,30.730633403848152
Human Services,26749.5625,87059.5275,30.725600365795692
Semi-Skilled & General Labor,29657.4375,96525.0,30.725135975135977
Nursing,28800.72,93742.2,30.723324180571826
Protection & Apprehension,28460.455,92649.64000000001,30.71836544642807
Nursing,33026.0075,107519.01250000001,30.71643491889399
Protection & Apprehension,16253.8825,52917.5775,30.715469732150908
Human Services,18251.7625,59425.0775,30.71390609461132
Street Transit,38523.83,125432.53749999999,30.712788537822576
Street Transit,13832.9125,45039.8475,30.712609539808057
Semi-Skilled & General Labor,27453.463333333333,89391.98999999999,30.711323613372222
Nursing,25415.6725,82758.19,30.710764094768145
Dietary & Food,31772.247499999998,103459.41999999998,30.709864312017217
Street Transit,19497.750000000004,63491.895000000004,30.70903774410892
Protection & Apprehension,31681.445,103167.59,30.70871869741263
Street Transit,39824.3725,129687.98749999999,30.70783444765846
Human Services,24953.978,81264.01999999999,30.707289646758802
Semi-Skilled & General Labor,31630.412500000002,103007.4825,30.70690762683187
Semi-Skilled & General Labor,10154.83,33073.2,30.704104834125516
Skilled Labor,31307.51,101968.44,30.70313716675473
Street Transit,42244.8175,137594.5575,30.70238988195445
Semi-Skilled & General Labor,15539.965,50616.295,30.701506303454256
Journeyman Trade,21110.64,68761.68,30.701169604931124
Street Transit,31642.2175,103065.4075,30.70110356862461
Street Transit,40744.692500000005,132724.7525,30.698638899326635
Street Transit,34866.707500000004,113581.525,30.697516607564484
Street Transit,21779.947500000002,70950.64,30.697323519562335
"Clerical, Secretarial & Steno",32700.0475,106527.03499999999,30.696477659403556
"Clerical, Secretarial & Steno",20295.585,66119.245,30.695427632302817
"Clerical, Secretarial & Steno",28701.9,93507.47,30.694766952843448
Nursing,2608.41,8498.01,30.694362562529342
Street Transit,28132.541999999998,91654.892,30.693988488906836
Skilled Labor,3353.795,10927.375,30.691680298333313
Street Transit,40418.2925,131692.36,30.69144823587337
Street Transit,40623.222499999996,132360.64250000002,30.691315584993472
Street Transit,41958.692500000005,136716.1875,30.690361739351463
Housekeeping & Laundry,25173.55,82031.81666666667,30.687544202869255
Protection & Apprehension,31814.79,103675.58,30.6868695598327
Street Transit,41515.235,135288.56,30.686434241003084
Nursing,30196.6975,98405.57999999999,30.68596059288508
"Clerical, Secretarial & Steno",30898.375,100695.675,30.68490776788576
Skilled Labor,22772.36,74221.04,30.681812057605235
Street Transit,39250.317500000005,127944.38500000001,30.677639741673694
Street Transit,40830.695,133098.055,30.677153772081795
Street Transit,39043.55500000001,127273.0925,30.676990896563627
Sub-Professional Engineering,9063.32,29545.14,30.676178891012196
"Clerical, Secretarial & Steno",20604.48,67167.85,30.676104713787915
Street Transit,38055.7825,124069.83,30.672873896901446
Agriculture & Horticulture,31388.3375,102334.11249999999,30.67240896822162
Semi-Skilled & General Labor,30149.6,98299.04250000001,30.671305877674236
"Clerical, Secretarial & Steno",19750.5325,64395.270000000004,30.67078140987684
Street Transit,18309.636000000002,59699.344000000005,30.669744042748615
Human Services,23687.545999999995,77235.68000000001,30.669175179139994
Street Transit,39657.955,129309.3475,30.669055073532096
Street Transit,40010.635,130484.235,30.66319467635305
Street Transit,38273.8975,124822.75749999999,30.662595720976604
Agriculture & Horticulture,32484.945000000003,105944.4025,30.66225702674571
Protection & Apprehension,30911.440000000002,100813.16,30.662108002566335
Agriculture & Horticulture,32364.7975,105554.37,30.661731484920995
"Clerical, Secretarial & Steno",13388.364000000001,43667.73,30.659628975447088
Street Transit,40417.4675,131829.5125,30.65889172578105
Semi-Skilled & General Labor,24530.342,80011.34400000001,30.658580113339923
Street Transit,33416.255000000005,108997.73,30.657753147703172
Protection & Apprehension,18858.035,61511.57,30.65770390838667
"Payroll, Billing & Accounting",33909.8025,110612.405,30.656419142138713
Protection & Apprehension,31200.135000000002,101775.8975,30.655720820344524
Street Transit,41988.9075,136985.255,30.652136611345504
Street Transit,29714.672,96946.90800000001,30.65045870261277
Correction & Detention,5134.8,16752.94,30.65014260183586
Street Transit,39657.965000000004,129392.29999999999,30.64940108491773
Human Services,20803.706,67876.64600000001,30.649283996737253
Agriculture & Horticulture,32851.06,107185.41,30.64881684923349
Street Transit,40073.42,130755.465,30.647606201392808
"Clerical, Secretarial & Steno",19458.875,63492.8775,30.64733520700806
Personnel,21690.13333333333,70774.31666666667,30.646898981009823
Street Transit,30753.128000000004,100349.0,30.646172856730015
Street Transit,37647.66,122846.325,30.646142650176962
"Clerical, Secretarial & Steno",24965.946666666667,81470.22000000002,30.644260769968046
Nursing,11451.220000000001,37368.86,30.6437499029941
Street Transit,39256.305,128127.175,30.63854720905226
Legal & Court,31129.267499999998,101607.62749999999,30.636742797680228
Street Transit,36295.9975,118477.755,30.63528465744476
Skilled Labor,22212.39,72507.34333333334,30.634676404959993
Protection & Apprehension,19565.405,63869.24,30.633533450531115
Street Transit,39979.924999999996,130511.83750000001,30.633179155109204
Street Transit,39899.015,130255.5275,30.631341153641255
Protection & Apprehension,21264.235,69421.01,30.63083495904194
Dietary & Food,30757.730000000003,100418.33,30.629597206008107
Street Transit,39157.45,127843.13499999998,30.629294251897065
Revenue,20937.008333333335,68356.43,30.6291717301991
Journeyman Trade,17837.434999999998,58238.52,30.628242269892848
Street Transit,39663.695,129503.37,30.627538881806704
Human Services,19169.626,62590.956000000006,30.626830496086367
Street Transit,31896.571999999996,104146.824,30.62654315795554
Semi-Skilled & General Labor,31911.052499999998,104195.68250000001,30.62607944431862
Street Transit,40077.6775,130861.9875,30.625912280294532
Housekeeping & Laundry,30187.055,98568.3575,30.625502712673285
Street Transit,24732.385,80759.785,30.624629572750838
Airport Operation,29097.68,95022.3,30.621948742558324
Housekeeping & Laundry,31877.214999999997,104106.6,30.61978299166431
Skilled Labor,33715.4925,110111.01250000001,30.619546341924696
Street Transit,40396.11,131934.47749999998,30.618312032955906
Street Transit,9506.42,31050.76,30.615740162237575
Street Transit,38183.8075,124725.225,30.614342447568244
Skilled Labor,23228.87,75885.46,30.61043578045122
Street Transit,34737.485,113489.5575,30.608529775966392
"Payroll, Billing & Accounting",33419.0475,109183.655,30.608104757071924
Dietary & Food,31418.7875,102652.47750000001,30.60694516603362
Street Transit,24090.265999999996,78713.332,30.605064463539666
Computer Operatns & Repro Svcs,8971.2,29314.730000000003,30.603044953850844
"Clerical, Secretarial & Steno",31823.254999999997,103990.2575,30.60215039856017
"Payroll, Billing & Accounting",26776.796000000002,87510.556,30.598361185135197
Street Transit,33379.335,109096.11249999999,30.59626437193168
Semi-Skilled & General Labor,32119.2525,104978.62,30.595994212916878
Purchasing & Storekeeping,31678.497499999998,103541.07500000001,30.5951019921321
Human Services,33377.2075,109093.5425,30.59503499026993
Street Transit,32648.96,106713.56,30.59494969524023
Semi-Skilled & General Labor,16374.35,53520.74,30.59440134796343
Nursing,26319.2875,86028.19750000001,30.593791646047215
Nursing,28635.8825,93605.66500000001,30.592040022364024
Nursing,10048.525000000001,32846.8925,30.59201110120235
"Clerical, Secretarial & Steno",10037.336,32811.568,30.590845277494815
Street Transit,40048.729999999996,130930.10250000001,30.58787034860833
Semi-Skilled & General Labor,19993.70666666667,65366.54666666666,30.587062780941366
Housekeeping & Laundry,33249.7575,108711.22499999998,30.58539493046832
Street Transit,31466.6025,102881.6875,30.58523170121991
"Clerical, Secretarial & Steno",1481.83,4845.08,30.58422151956211
Street Transit,38826.6125,126952.765,30.58351072542611
Agriculture & Horticulture,33842.015,110657.295,30.582723895428675
Protection & Apprehension,31657.4425,103519.95749999999,30.581004150817975
Street Transit,37906.755,123958.63749999998,30.580164290689304
Street Transit,20965.074,68558.836,30.57968195376013
Semi-Skilled & General Labor,33194.7675,108551.71750000001,30.579679681254234
Human Services,14733.7,48182.3725,30.579025555455996
Housekeeping & Laundry,30036.387499999997,98239.96500000001,30.574509569501572
Airport Operation,33074.3475,108186.95999999999,30.57147321636545
Housekeeping & Laundry,29756.676666666666,97344.06666666667,30.568557165956356
Street Transit,41794.905,136740.27750000003,30.56517491709785
Street Transit,38355.8825,125490.165,30.56485143676399
Street Transit,31660.775,103592.66,30.562758983117146
Street Transit,40026.61,130970.72499999999,30.561493799473126
Housekeeping & Laundry,29402.525,96211.225,30.560389393233482
Street Transit,38761.2725,126835.10500000001,30.56036615414951
Street Transit,42584.295,139353.23,30.55852741985241
"Budget, Admn & Stats Analysis",13653.77,44681.73,30.55783650274956
Street Transit,42736.6125,139857.21,30.55731806747754
Nursing,19497.375,63806.15,30.557203341684147
Street Transit,31468.107500000002,102981.005,30.557195960556026
Semi-Skilled & General Labor,26619.55,87115.44,30.55663840990759
Housekeeping & Laundry,29097.012499999997,95223.8875,30.55642157016536
Street Transit,29635.79,96987.888,30.55617625161608
Street Transit,38016.369999999995,124424.83,30.553684501718827
"Clerical, Secretarial & Steno",20352.521666666664,66617.26666666666,30.551421103037345
Purchasing & Storekeeping,31572.83,103343.60500000001,30.55131471366806
Street Transit,29206.070000000003,95598.14749999999,30.55087442986278
Street Transit,40764.5925,133433.065,30.550592913383202
Correction & Detention,18124.69,59326.98,30.550501643602956
"Payroll, Billing & Accounting",27602.83,90352.02,30.55031863150376
Skilled Labor,32302.072500000002,105736.155,30.549694662152227
Street Transit,38751.905,126853.155,30.54863318141358
Semi-Skilled & General Labor,31436.364999999998,102910.9625,30.547148949267672
Skilled Labor,34639.5125,113404.53000000001,30.545087131880884
Street Transit,30592.0,100157.47,30.54390251670694
Street Transit,19422.464999999997,63588.87,30.543812148258016
Purchasing & Storekeeping,26855.89,87926.06,30.543720485143993
Street Transit,36678.8,120090.7825,30.542560583282068
Nursing,29537.8,96715.2375,30.54099929186443
Housekeeping & Laundry,14166.595,46387.4175,30.539736341217953
"Clerical, Secretarial & Steno",25387.2375,83129.405,30.539419234385235
Street Transit,20483.178,67072.09400000001,30.53904653699942
Agriculture & Horticulture,32526.125,106508.55249999999,30.53851004124763
"Clerical, Secretarial & Steno",8405.886666666667,27526.676666666666,30.537237634813163
Human Services,28666.3225,93873.865,30.53706428301423
Street Transit,39022.207500000004,127793.62000000001,30.53533306279296
Street Transit,26057.746666666662,85339.53666666667,30.534202181630466
Protection & Apprehension,22010.245,72085.37,30.533581224595224
Protection & Apprehension,27218.88,89147.1875,30.532516799814914
Street Transit,32160.542499999996,105334.53,30.53181373667305
Street Transit,40487.310000000005,132608.44,30.5314729590364
Street Transit,38145.395,124942.32250000001,30.53040333870854
Human Services,23956.246,78467.926,30.529984952068183
Skilled Labor,31815.4525,104210.8475,30.529885576451143
Semi-Skilled & General Labor,20149.6425,66001.79250000001,30.528932225590687
Human Services,26023.22,85242.13,30.528589560115403
Street Transit,40150.935,131523.27,30.52762830486195
"Clerical, Secretarial & Steno",31559.1475,103389.125,30.524629645526062
